STATION,NAME,DATE,CDSD,DSND,DSNW,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,PRCP,SNOW,TAVG,TMAX,TMIN
USC00454486,"LANDSBURG, WA US",1909-05,,,,,,,24.6,,,87.2,,,,
USC00454486,"LANDSBURG, WA US",1909-06,,,,,,,10.7,,,18.4,,,,
USC00454486,"LANDSBURG, WA US",1909-07,,,,,,,12.4,,,42.3,,,,
USC00454486,"LANDSBURG, WA US",1909-08,,,,,,,9.1,,,12.9,,,,
USC00454486,"LANDSBURG, WA US",1909-09,,,,,,,26.4,,,69.7,,,,
USC00454486,"LANDSBURG, WA US",1909-10,,,,,,,26.4,,,107.1,,,,
USC00454486,"LANDSBURG, WA US",1909-11,,,0,,,0,50.8,,,425.6,0,,,
USC00454486,"LANDSBURG, WA US",1909-12,,,1,,,46,36.1,,,109.1,64,,,
USC00454486,"LANDSBURG, WA US",1910-01,,,2,,,97,49.5,,,189.5,234,,,
USC00454486,"LANDSBURG, WA US",1910-02,,,6,,,173,27.4,,,219,709,,,
USC00454486,"LANDSBURG, WA US",1910-03,,,0,,,0,25.9,,,124.6,0,,,
USC00454486,"LANDSBURG, WA US",1910-04,,,0,,,0,19.8,,,117.4,0,,,
USC00454486,"LANDSBURG, WA US",1910-05,,,0,,,0,41.1,,,93.2,0,,,
USC00454486,"LANDSBURG, WA US",1910-06,,,,,,,17.3,,,44.1,,,,
USC00454486,"LANDSBURG, WA US",1910-07,,,0,,,0,1.8,,,1.8,0,,,
USC00454486,"LANDSBURG, WA US",1910-08,,,0,,,0,18.8,,,36.8,0,,,
USC00454486,"LANDSBURG, WA US",1910-09,,,,,,,18,,,48.2,,,,
USC00454486,"LANDSBURG, WA US",1910-10,,,,,,,40.6,,,213.7,,,,
USC00454486,"LANDSBURG, WA US",1910-11,,,0,,,0,61.5,,,273,0,,,
USC00454486,"LANDSBURG, WA US",1910-12,,,,,,,30.5,,,153.5,,,,
USC00454486,"LANDSBURG, WA US",1911-01,,,1,,,56,33.5,,,147.1,96,,,
USC00454486,"LANDSBURG, WA US",1911-02,,,,,,,23.1,,,71.4,,,,
USC00454486,"LANDSBURG, WA US",1911-03,,,,,,,18.8,,,45.1,,,,
USC00454486,"LANDSBURG, WA US",1911-04,,,,,,,18.5,,,72.8,,,,
USC00454486,"LANDSBURG, WA US",1911-05,,,,,,,31.2,,,165.6,,,,
USC00454486,"LANDSBURG, WA US",1911-06,,,0,,,0,16,,,24.4,0,,,
USC00454486,"LANDSBURG, WA US",1911-07,,,,,,,14.5,,,22.6,,,,
USC00454486,"LANDSBURG, WA US",1911-08,,,,,,,6.1,,,10.6,,,,
USC00454486,"LANDSBURG, WA US",1911-09,,,,,,,40.9,,,141.8,,,,
USC00454486,"LANDSBURG, WA US",1911-10,,,,,,,17,,,45.4,,,,
USC00454486,"LANDSBURG, WA US",1911-11,,,1,,,64,41.9,,,192.5,64,,,
USC00454486,"LANDSBURG, WA US",1911-12,,,4,,,241,27.4,,,172.8,391,,,
USC00454486,"LANDSBURG, WA US",1912-01,,,,,,,24.6,,,176.7,,,,
USC00454486,"LANDSBURG, WA US",1912-02,,,0,,,0,20.1,,,135.5,0,,,
USC00454486,"LANDSBURG, WA US",1912-03,,,0,,,8,20.1,,,58.1,8,,,
USC00454486,"LANDSBURG, WA US",1912-04,,,,,,,13.5,,,137.7,,,,
USC00454486,"LANDSBURG, WA US",1912-05,,,,,,,32.8,,,107.9,,,,
USC00454486,"LANDSBURG, WA US",1912-06,,,,,,,37.6,,,105.6,,,,
USC00454486,"LANDSBURG, WA US",1912-07,,,,,,,9.7,,,29.5,,,,
USC00454486,"LANDSBURG, WA US",1912-08,,,,,,,38.6,,,129.9,,,,
USC00454486,"LANDSBURG, WA US",1912-09,,,,,,,13.7,,,39.6,,,,
USC00454486,"LANDSBURG, WA US",1912-10,,,,,,,44.2,,,164,,,,
USC00454486,"LANDSBURG, WA US",1912-11,,,,,,,26.7,,,251.3,,,,
USC00454486,"LANDSBURG, WA US",1912-12,,,0,,,8,38.9,,,192.3,8,,,
USC00454486,"LANDSBURG, WA US",1913-01,,,,,,,51.6,,,280.2,,,,
USC00454486,"LANDSBURG, WA US",1913-02,,,0,,,10,23.6,,,65.2,10,,,
USC00454486,"LANDSBURG, WA US",1913-03,,,2,,,48,16.5,,,72,84,,,
USC00454486,"LANDSBURG, WA US",1913-04,,,0,,,0,9.7,,,49.4,0,,,
USC00454486,"LANDSBURG, WA US",1913-05,,,,,,,21.3,,,83.5,,,,
USC00454486,"LANDSBURG, WA US",1914-12,,,,,,,21.3,,,73.8,,,,
USC00454486,"LANDSBURG, WA US",1915-01,,,1,,,38,22.1,13.3,,137.7,38,,5.8,
USC00454486,"LANDSBURG, WA US",1915-02,,,0,,,0,19.3,13.3,,107.9,0,,8.9,
USC00454486,"LANDSBURG, WA US",1915-03,,,0,,,0,19.3,23.3,,62.1,0,,14.1,
USC00454486,"LANDSBURG, WA US",1915-04,,,,,,,20.6,,,99.5,,,,
USC00454486,"LANDSBURG, WA US",1915-05,,,,,,,27.7,25,,124.5,,,15.9,
USC00454486,"LANDSBURG, WA US",1915-06,,,0,,,0,16.3,29.4,,35.6,0,,18.3,
USC00454486,"LANDSBURG, WA US",1915-07,,,,,,,12.4,33.3,,61.7,,,21.1,
USC00454486,"LANDSBURG, WA US",1915-08,,,0,,,0,1.8,,,1.8,0,,,
USC00454486,"LANDSBURG, WA US",1915-09,,,,,,,18,,,41.7,,,,
USC00454486,"LANDSBURG, WA US",1915-10,,,,,,,29.2,21.7,,159.6,,,14.4,
USC00454486,"LANDSBURG, WA US",1915-11,,,,,,,26.4,,,199.7,,,,
USC00454486,"LANDSBURG, WA US",1915-12,,,,,,,,10.6,,,,,5.5,
USC00454486,"LANDSBURG, WA US",1916-01,,,,,,,21.1,6.1,,90,,,0.4,
USC00454486,"LANDSBURG, WA US",1916-02,,,,,,,,16.1,,,,,7.8,
USC00454486,"LANDSBURG, WA US",1916-03,,,0,,,13,35.6,,,271.4,26,,,
USC00454486,"LANDSBURG, WA US",1916-04,,,,-1.1,,,21.6,20.6,,125.2,,10.1,14.7,5.4
USC00454486,"LANDSBURG, WA US",1916-05,,,,-1.1,,,12.7,26.1,,65.7,,10.5,16.1,4.9
USC00454486,"LANDSBURG, WA US",1916-06,,,0,2.8,,0,27.9,30,,125.4,0,14.2,20.6,7.9
USC00454486,"LANDSBURG, WA US",1916-07,,,,3.9,,,45.7,28.9,84.8,135.1,,15.6,21.6,9.6
USC00454486,"LANDSBURG, WA US",1916-09,,,,1.1,,,14,26.1,,36.1,,13.3,19.6,6.9
USC00454486,"LANDSBURG, WA US",1916-10,,,,-3.9,,,24.9,21.1,,58.2,,7.3,13.3,1.2
USC00454486,"LANDSBURG, WA US",1916-11,,,0,-7.8,,0,34.3,12.2,,197.6,0,3.4,6.6,0.1
USC00454486,"LANDSBURG, WA US",1916-12,,,,-8.3,,,56.6,7.2,,186.3,,1.1,3,-0.7
USC00454486,"LANDSBURG, WA US",1917-01,0,,,-13.3,,,29,10.6,,190.8,,1.7,4.5,-1.1
USC00454486,"LANDSBURG, WA US",1917-02,0,,,-5,,,11.9,11.1,,100,,3,6.2,-0.1
USC00454486,"LANDSBURG, WA US",1917-04,,,0,-1.1,,0,27.2,18.3,,275.4,0,7.4,11.8,3.1
USC00454486,"LANDSBURG, WA US",1917-05,,,0,-0.6,,0,9.1,23.3,,37.6,0,11.1,16.1,6.1
USC00454486,"LANDSBURG, WA US",1917-06,,,0,2.8,,0,18.8,30.6,,137.1,0,13.4,19.8,7
USC00454486,"LANDSBURG, WA US",1917-07,,,,3.3,,,5.3,30.6,54.5,5.3,,16.8,25.1,8.5
USC00454486,"LANDSBURG, WA US",1917-08,,,0,5.6,,0,0,30,94.3,0,0,17.1,25.8,8.5
USC00454486,"LANDSBURG, WA US",1917-09,,,0,1.7,,0,10.9,26.7,229.9,55.9,0,13.8,19.5,8.1
USC00454486,"LANDSBURG, WA US",1917-10,,,0,-3.3,,0,14,23.9,483.1,31.8,0,10.2,15.1,5.3
USC00454486,"LANDSBURG, WA US",1917-11,,,,-2.2,,,30.5,20.6,756.5,130.5,,8.5,12.9,4.1
USC00454486,"LANDSBURG, WA US",1917-12,,,0,-6.1,,0,50.8,13.9,1140.2,456.7,0,6,8.2,3.7
USC00454486,"LANDSBURG, WA US",1918-01,0,,,-6.7,,,21.6,12.8,1548.4,222.9,,5.2,7.5,2.8
USC00454486,"LANDSBURG, WA US",1918-02,0,,,-5,,,50.8,14.4,1971.6,182.7,,3.2,6.7,-0.3
USC00454486,"LANDSBURG, WA US",1918-03,0,,0,-5.6,,0,27.4,21.7,2359.2,155.7,0,5.8,10.5,1.1
USC00454486,"LANDSBURG, WA US",1918-04,0,,0,-3.9,,0,15.2,26.1,2648.5,52,0,8.7,15.7,1.7
USC00454486,"LANDSBURG, WA US",1918-05,0,,,0.6,,,15,23.9,2889.4,82.3,,10.6,16.5,4.7
USC00454486,"LANDSBURG, WA US",1918-06,7.2,,,1.7,,,7.6,28.9,2972.3,10.4,,15.8,23.4,8.2
USC00454486,"LANDSBURG, WA US",1918-07,16.7,,0,3.9,,0,7.9,30.6,46.3,27.7,0,17.1,24.1,10.2
USC00454486,"LANDSBURG, WA US",1918-09,,,,2.2,,,8.9,28.9,,16,,15.1,22.8,7.5
USC00454486,"LANDSBURG, WA US",1918-10,,,,0,,,44.5,20.6,,206.6,,10.7,14.9,6.6
USC00454486,"LANDSBURG, WA US",1918-11,,,0,-2.2,,0,21.6,15,,129.5,0,6.2,10,2.4
USC00454486,"LANDSBURG, WA US",1918-12,,,0,-7.2,,13,57.2,13.9,,268.7,13,3.1,6,0.2
USC00454486,"LANDSBURG, WA US",1919-01,0,,0,-7.8,,0,84.8,12.2,,281.7,0,3.3,6.4,0.2
USC00454486,"LANDSBURG, WA US",1919-02,0,,0,-5.6,,0,21.1,10.6,,144.5,0,3.7,7,0.4
USC00454486,"LANDSBURG, WA US",1919-03,0,,0,-2.2,,0,18.5,22.8,,153.1,0,6.1,10.8,1.4
USC00454486,"LANDSBURG, WA US",1919-04,0,,,-1.7,,,44.5,22.2,,169.6,,9.1,14.5,3.8
USC00454486,"LANDSBURG, WA US",1919-05,0,,0,-0.6,,0,16.8,25,,115.6,0,11.5,17.8,5.3
USC00454486,"LANDSBURG, WA US",1919-06,0,,,0.6,,,17.8,26.1,,50.7,,13.3,20.1,6.5
USC00454486,"LANDSBURG, WA US",1919-07,9.1,,0,3.9,,0,8.6,32.2,72,12.7,0,16.3,24.2,8.4
USC00454486,"LANDSBURG, WA US",1919-08,10.5,,,5,,,6.4,31.1,144.1,8.4,,16.1,23.4,8.7
USC00454486,"LANDSBURG, WA US",1919-09,10.5,,0,-0.6,,0,30.5,27.8,296.9,77.2,0,13.2,19.8,6.7
USC00454486,"LANDSBURG, WA US",1919-10,10.5,,,-4.4,,,23.4,22.8,625.6,112.9,,7.7,11.9,3.5
USC00454486,"LANDSBURG, WA US",1919-11,10.5,,,-6.1,,,44.5,21.1,988.5,234.1,,5.8,8.8,2.8
USC00454486,"LANDSBURG, WA US",1919-12,10.5,,,-16.1,,,41.9,15,1483.8,149.9,,1.8,6.1,-2.4
USC00454486,"LANDSBURG, WA US",1920-01,0,,3,-9.4,,102,44.5,13.9,1957.5,222.6,178,3.1,7,-0.9
USC00454486,"LANDSBURG, WA US",1920-02,0,,0,-5.6,,0,13.7,16.1,2384,21.6,0,3.6,9,-1.8
USC00454486,"LANDSBURG, WA US",1920-03,0,,0,-5,,0,44.5,20,2733.2,171.2,0,7.1,12.8,1.4
USC00454486,"LANDSBURG, WA US",1920-04,0,,0,-3.3,,0,49.5,26.7,3043.2,181.9,0,8,14,2
USC00454486,"LANDSBURG, WA US",1920-05,0,,0,-1.1,,0,19.3,31.1,3266.8,64,0,11.1,18.7,3.5
USC00454486,"LANDSBURG, WA US",1920-06,3.4,,0,1.7,,0,17.3,31.7,3366.8,75.6,0,15.1,22.5,7.7
USC00454486,"LANDSBURG, WA US",1920-07,28.4,,0,5,,0,33,35,28.6,43.6,0,18.2,26.4,10
USC00454486,"LANDSBURG, WA US",1920-08,62.9,,0,4.4,,0,27.7,34.4,68.3,47.6,0,18.2,26.9,9.4
USC00454486,"LANDSBURG, WA US",1920-09,67.1,,0,3.9,,0,34.5,32.2,182.9,173.7,0,14.6,21.1,8.2
USC00454486,"LANDSBURG, WA US",1920-10,67.1,,0,-3.3,,0,31.5,21.1,434.1,175.9,0,10.2,15.3,5.2
USC00454486,"LANDSBURG, WA US",1920-11,67.1,,,-4.4,,,32,18.9,749.3,138.9,,7.8,13.5,2.1
USC00454486,"LANDSBURG, WA US",1920-12,67.1,,,-4.4,,,29,13.9,1119.3,232.3,,6.4,10.1,2.7
USC00454486,"LANDSBURG, WA US",1921-01,0,,1,-7.2,,51,22.9,14.4,1523.3,178,51,5.3,9.6,0.9
USC00454486,"LANDSBURG, WA US",1921-02,0,,,-7.2,,,27.9,18.9,1856.8,202,,6.4,11.1,1.8
USC00454486,"LANDSBURG, WA US",1921-03,0,,0,-2.8,,0,53.3,19.4,2199.6,156.7,0,7.3,12.8,1.8
USC00454486,"LANDSBURG, WA US",1921-04,0,,,-2.8,,,31,26.7,2471.3,135.6,,9.3,15.4,3.1
USC00454486,"LANDSBURG, WA US",1921-05,0,,,-0.6,,,43.7,31.1,2651.2,91.5,,12.5,20.2,4.9
USC00454486,"LANDSBURG, WA US",1921-06,8.7,,0,3.3,,0,15.2,28.9,2718.7,83.9,0,16.4,23.1,9.6
USC00454486,"LANDSBURG, WA US",1921-07,16.5,,0,4.4,,0,17.8,32.2,63,23.2,0,16.6,25.2,7.9
USC00454486,"LANDSBURG, WA US",1921-08,26.8,,0,4.4,,0,27.9,32.2,119,59.9,0,16.9,24.4,9.3
USC00454486,"LANDSBURG, WA US",1921-09,26.8,,,0,,,14,22.2,276.5,78,,12.9,19.2,6.6
USC00454486,"LANDSBURG, WA US",1921-10,26.8,,0,-1.7,,0,21.6,22.2,505.7,123.4,0,10.9,17.1,4.8
USC00454486,"LANDSBURG, WA US",1921-11,26.8,,2,-3.3,,254,26.2,19.4,832,242.4,356,7.5,11.8,3.1
USC00454486,"LANDSBURG, WA US",1921-12,26.8,,1,-8.9,,25,73.7,18.3,1265.5,192.9,25,4.4,9.4,-0.7
USC00454486,"LANDSBURG, WA US",1922-01,0,,,-14.4,,,12.4,8.9,1830.8,94.3,,0.1,3.4,-3.2
USC00454486,"LANDSBURG, WA US",1922-02,0,,,-10.6,,,22.9,12.8,2282.9,103,,2.2,6.2,-1.9
USC00454486,"LANDSBURG, WA US",1922-03,0,,0,-3.9,,0,26.4,13.9,2715.3,160.9,0,4.4,8.7,0.1
USC00454486,"LANDSBURG, WA US",1922-04,0,,0,-2.2,,0,33,21.7,3040.2,159.4,0,7.5,12.5,2.5
USC00454486,"LANDSBURG, WA US",1922-05,4.1,,0,-1.1,,0,22.6,32.2,3240,94.8,0,12,18.5,5.6
USC00454486,"LANDSBURG, WA US",1922-06,5.2,,0,2.8,,0,1.3,28.9,3331.7,1.3,0,15.3,22.7,7.9
USC00454486,"LANDSBURG, WA US",1922-07,16.9,,0,5,,0,0,32.8,55.2,0,0,16.9,24.4,9.5
USC00454486,"LANDSBURG, WA US",1922-08,21.9,,0,6.7,,0,17,29.4,117.1,59.7,0,16.5,22.9,10.1
USC00454486,"LANDSBURG, WA US",1922-09,22.5,,0,3.9,,0,19.3,28.9,238.4,77,0,14.3,20.6,8
USC00454486,"LANDSBURG, WA US",1922-10,22.5,,0,-1.7,,0,41.9,23.9,481.7,145,0,10.5,14.6,6.3
USC00454486,"LANDSBURG, WA US",1922-11,22.5,,0,-3.3,,0,20.8,13.3,891.6,55.9,0,4.7,9.3,0
USC00454486,"LANDSBURG, WA US",1922-12,22.5,,,-15,,,39.4,10.6,1435.6,252.3,,0.8,3.9,-2.4
USC00454486,"LANDSBURG, WA US",1923-01,0,,,-10,,,40.4,11.7,1897.9,292,,3.4,6.2,0.7
USC00454486,"LANDSBURG, WA US",1923-02,0,,,-11.7,,,20.3,14.4,2368.4,72.3,,1.5,6.1,-3.1
USC00454486,"LANDSBURG, WA US",1923-03,0,,0,-5,,0,16.5,23.9,2757.9,108.8,0,5.8,10.8,0.7
USC00454486,"LANDSBURG, WA US",1923-04,0,,,0,,,12.7,27.2,3005.7,72.1,,10.1,15.9,4.2
USC00454486,"LANDSBURG, WA US",1923-05,0,,,1.1,,,18.3,26.1,3199.4,84.2,,12.1,17.4,6.7
USC00454486,"LANDSBURG, WA US",1923-06,8.6,,,3.3,,,19.8,31.7,3310.4,70.4,,14.9,21,8.8
USC00454486,"LANDSBURG, WA US",1923-07,20.4,,,7.2,,,20.3,32.2,46.4,51.6,,17.2,24.1,10.3
USC00454486,"LANDSBURG, WA US",1923-08,34.8,,,6.1,,,35.6,32.8,69.6,44,,18.1,26,10.1
USC00454486,"LANDSBURG, WA US",1923-09,35.1,,,1.7,,,17.8,29.4,190.7,35.5,,14.3,20.9,7.7
USC00454486,"LANDSBURG, WA US",1923-10,35.4,,,-1.7,,,,28.9,422,,,10.9,16.4,5.4
USC00454486,"LANDSBURG, WA US",1923-11,35.4,,,-1.1,,,23.9,15.6,738.6,100.3,,7,11.3,2.7
USC00454486,"LANDSBURG, WA US",1923-12,,,,-6.7,,,41.4,12.2,,183.6,,5.1,7.7,2.6
USC00454486,"LANDSBURG, WA US",1924-01,0,,,-12.2,,,26.4,12.2,,163.9,,3.4,6.4,0.5
USC00454486,"LANDSBURG, WA US",1924-02,0,,0,-1.7,,0,53.3,16.1,,210.9,0,7.3,11.4,3.3
USC00454486,"LANDSBURG, WA US",1924-03,0,,,-2.8,,,14.5,15.6,,70.2,,5.7,11.1,0.2
USC00454486,"LANDSBURG, WA US",1924-04,0,,,-2.8,,,13.2,26.7,,67.1,,8.6,14.5,2.8
USC00454486,"LANDSBURG, WA US",1924-05,2.8,,,0.6,,,13.2,33.3,,32.5,,13.3,20.8,5.8
USC00454486,"LANDSBURG, WA US",1924-06,6.7,,0,3.3,,0,9.1,32.8,,33.2,0,14.7,21.8,7.6
USC00454486,"LANDSBURG, WA US",1924-07,19.8,,,3.3,,,10.7,33.9,81.7,37.6,,16.1,23.7,8.6
USC00454486,"LANDSBURG, WA US",1924-08,21.2,,,3.3,,,32.5,30.6,156.9,47,,15.9,22.7,9.2
USC00454486,"LANDSBURG, WA US",1924-09,21.2,,,0.6,,,26.7,31.1,302.3,82.4,,13.5,20.5,6.5
USC00454486,"LANDSBURG, WA US",1924-10,21.2,,,0,,,44.2,22.8,548.8,203.6,,10.4,15.2,5.6
USC00454486,"LANDSBURG, WA US",1924-11,21.2,,,-4.4,,,24.9,13.3,922.1,150.7,,5.5,9.5,1.6
USC00454486,"LANDSBURG, WA US",1924-12,21.2,,2,-17.8,,152,54.1,14.4,1455.5,214.7,279,1.1,5.2,-2.9
USC00454486,"LANDSBURG, WA US",1925-01,0,,0,-3.9,,0,25.4,11.1,1884.3,214.7,0,4.5,7.4,1.6
USC00454486,"LANDSBURG, WA US",1925-02,0,,0,-2.2,,0,21.3,14.4,2215.7,126.4,0,6.5,10.4,2.6
USC00454486,"LANDSBURG, WA US",1925-03,0,,0,-2.8,,0,17.8,21.1,2581.7,81.7,0,6.5,11.5,1.6
USC00454486,"LANDSBURG, WA US",1925-04,0,,0,-2.2,,0,19.8,26.7,2807.9,90.6,0,10.5,17.2,3.7
USC00454486,"LANDSBURG, WA US",1925-05,,,0,-0.6,,0,35.8,,,62.9,0,,,5.7
USC00454486,"LANDSBURG, WA US",1925-06,,,,2.2,,,10.7,36.7,,39.9,,14.1,21.6,6.6
USC00454486,"LANDSBURG, WA US",1925-07,,,,,,,0,,,0,,,,
USC00454486,"LANDSBURG, WA US",1925-08,,,,,,,14.2,,,60.2,,,,
USC00454486,"LANDSBURG, WA US",1925-09,,,,-1.1,,,7.1,,,20.7,,,,6.3
USC00454486,"LANDSBURG, WA US",1925-10,,,,-2.8,,,19.1,21.1,,41.7,,9.2,16.5,1.9
USC00454486,"LANDSBURG, WA US",1925-12,,,,-5.6,,,49,13.9,,254.3,,5,8.4,1.6
USC00454486,"LANDSBURG, WA US",1926-01,,,0,-6.7,,0,58.9,,,188.3,0,,,-1.2
USC00454486,"LANDSBURG, WA US",1926-02,,,0,-3.3,,0,22.4,15.6,,150.2,0,6.3,11,1.7
USC00454486,"LANDSBURG, WA US",1926-03,,,,-3.9,,,14.5,23.9,,60.6,,8.6,15.1,2.1
USC00454486,"LANDSBURG, WA US",1926-04,,,,-1.1,,,20.3,28.3,,52.6,,11.6,19,4.1
USC00454486,"LANDSBURG, WA US",1926-05,,,,0,,,16.8,29.4,,115,,12.8,19,6.6
USC00454486,"LANDSBURG, WA US",1926-06,,,,2.8,,,12.2,35.6,,21.4,,16.8,25.6,7.9
USC00454486,"LANDSBURG, WA US",1926-07,,,,3.9,,,0,38.3,28,0,,18.8,29.3,8.3
USC00454486,"LANDSBURG, WA US",1926-08,,,,2.2,,,38.4,31.7,60.2,90.1,,17.6,25.9,9.3
USC00454486,"LANDSBURG, WA US",1926-09,,,,,,,21.1,26.1,,91.3,,,19.1,
USC00454486,"LANDSBURG, WA US",1926-10,,,,-2.2,,,45,21.7,,148.5,,10.7,15.8,5.6
USC00454486,"LANDSBURG, WA US",1926-11,,,0,,,0,32.5,,,158.3,0,,,
USC00454486,"LANDSBURG, WA US",1926-12,,,,,,,30.7,,,111.3,,,,
USC00454486,"LANDSBURG, WA US",1927-01,,,,,,,29.5,,,185.4,,,,
USC00454486,"LANDSBURG, WA US",1927-02,,,,,,,39.1,,,162.1,,,,
USC00454486,"LANDSBURG, WA US",1927-03,,,,-3.3,,,17.5,17.2,,130,,5.4,10.4,0.4
USC00454486,"LANDSBURG, WA US",1927-04,,,,-3.3,,,16.5,24.4,,75,,8.3,14.9,1.7
USC00454486,"LANDSBURG, WA US",1927-05,,,,,,,23.4,,,113.1,,,,
USC00454486,"LANDSBURG, WA US",1927-06,,,,3.9,,,17,30.6,,33.1,,16.3,22.9,9.6
USC00454486,"LANDSBURG, WA US",1927-07,,,,4.4,,,9.4,35.6,46.3,15.8,,17.7,25.6,9.8
USC00454486,"LANDSBURG, WA US",1927-08,,,,5,,,10.7,,,31.9,,,,10.3
USC00454486,"LANDSBURG, WA US",1927-09,,,,3.3,,,22.9,28.3,,146,,13.7,19.2,8.3
USC00454486,"LANDSBURG, WA US",1927-10,,,,0,,,58.9,21.1,,171.7,,10.3,14.9,5.6
USC00454486,"LANDSBURG, WA US",1927-11,,,,-1.7,,,41.1,13.3,,369.6,,6.3,9.1,3.4
USC00454486,"LANDSBURG, WA US",1927-12,,,2,-12.8,,46,26.7,13.3,,124.8,90,0.9,4.7,-2.9
USC00454486,"LANDSBURG, WA US",1928-01,0,,0,-9.4,,3,40.6,13.3,,178.5,3,3.3,6.8,-0.1
USC00454486,"LANDSBURG, WA US",1928-02,0,,,-5,,,8.4,15.6,,32.5,,4.7,10,-0.6
USC00454486,"LANDSBURG, WA US",1928-03,0,,,-5,,,46.7,28.9,,269.2,,7.9,13.2,2.6
USC00454486,"LANDSBURG, WA US",1928-04,0,,,-2.2,,,38.4,22.2,,168.7,,8.6,14.3,2.8
USC00454486,"LANDSBURG, WA US",1928-05,2,,,-0.6,,,6.9,32.2,,26.8,,13.4,21.7,5.2
USC00454486,"LANDSBURG, WA US",1928-06,3.4,,,2.2,,,14.5,29.4,,46.6,,14.5,20.2,8.7
USC00454486,"LANDSBURG, WA US",1928-07,34.1,,,3.9,,,36.8,36.1,50.5,43,,17.7,25.2,10.2
USC00454486,"LANDSBURG, WA US",1928-08,36,,,2.8,,,0.8,30.6,118.2,1.3,,16.2,24.4,8
USC00454486,"LANDSBURG, WA US",1928-09,38.2,,,-0.6,,,20.3,34.4,283.9,41.1,,12.9,20.5,5.3
